User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:10Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],852c22eb-15a6-4987-9506-62d054acf04b,60e81a87-1a7e-4bcb-8794-c41b44183454,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:10Z,iam.amazonaws.com,GetAccountSummary,us-east-1,74.104.150.219,console.amazonaws.com,,[],280b09e7-606b-410f-a256-6c1d8dea36ed,7a8fc5ed-c06a-4c68-b770-f995459b7282,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:10Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],355b8e40-428c-45c3-aa8c-022664d7bc78,8734819c-eaeb-4f21-8567-2b76fc7214bb,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:10Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],b8be5918-1e6b-41b0-abb0-8ad9d596f866,8ccc8261-3b18-4210-802e-08fe6bba6476,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:10Z,iam.amazonaws.com,ListAccountAliases,us-east-1,74.104.150.219,console.amazonaws.com,,[],5bb86b8d-7ed6-4093-a23b-9b46ee212a5f,92bd0e80-b59b-44b1-ae79-d961fa9c20ea,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:10Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,74.104.150.219,console.amazonaws.com,,[],9e0bfec1-8df4-4011-ad2c-26551295a988,9fece3d1-e974-484d-9561-7e44744ea6f0,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:07Z,iam.amazonaws.com,ListUserTags,us-east-1,74.104.150.219,console.amazonaws.com,,[],ad60bd75-a841-4723-bdb3-6e2ead9156a4,334b9b2e-5625-4d4a-b0b9-5f14a78b17a6,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWWJFKNE3I,2020-12-22T00:06:07Z,iam.amazonaws.com,ListAttachedUserPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],3986cc0d-d9b1-42ab-be5a-b55fad581b08,4c926b3f-6305-43c5-9da8-3a8d91174997,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWTCGF2CXE,2020-12-22T00:06:03Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,74.104.150.219,console.amazonaws.com,,[],7f57179e-aa4a-45f7-8af8-fc8bd341571c,eb4849e4-0322-437e-aa0a-a4d73754ed9a,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWTCGF2CXE,2020-12-22T00:05:54Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,74.104.150.219,console.amazonaws.com,,[],fc9be932-2bb9-4be6-96c5-66afffe6f6cd,8d646d93-d01c-4f09-a359-df46e1269c49,true,AwsApiCall,304349872941,Management
admin,,2020-12-22T00:05:53Z,signin.amazonaws.com,ConsoleLogin,us-east-1,74.104.150.219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",,[],,b056ac35-e681-453b-b1ba-8de2141ee9b7,false,AwsConsoleSignIn,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:05:26Z,s3.amazonaws.com,GetBucketLocation,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],411936810B28954F,776abdf0-964d-4378-a0e1-68aa58341a8d,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:05:26Z,s3.amazonaws.com,CreateBucket,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",5FF07CE6C5EA8335,d74dfca6-82f0-40c1-bf39-22775753a79a,false,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:05:26Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",5P6V4VDM4X3T9WBR,d9575a22-777b-4522-810e-742ca6e943c9,false,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:05:26Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",619F4AD315D5109C,e655179b-f424-4b1c-a458-7392de530feb,false,AwsApiCall,304349872941,Management
,,2020-12-22T00:05:24Z,s3.amazonaws.com,GetBucketAcl,us-east-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],4B62C45FE6B465C2,73cb69e4-cd5d-4001-b031-ae6837313521,true,AwsApiCall,304349872941,Management
,,2020-12-22T00:05:15Z,s3.amazonaws.com,GetBucketAcl,us-east-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],875177F1173128DE,445ad2c2-127f-47f4-a2a2-7da196611ede,true,AwsApiCall,304349872941,Management
,,2020-12-22T00:04:58Z,s3.amazonaws.com,GetBucketAcl,us-east-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],6B2B224BC27D3898,c966b48c-6ecb-4e6b-b345-e0fe6d107d28,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:08Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",9C7AFB78A457BC16,c29940c5-96a1-4c67-81ae-b70d24fdaeb7,false,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:08Z,s3.amazonaws.com,GetBucketLocation,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],FB4E07D35AEA5FC3,f969cb7c-3d78-4da4-9bbf-d99c160e3247,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:07Z,s3.amazonaws.com,CreateBucket,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",85DE36ACC7C292BD,80319450-1122-4de3-a0ba-fc46a23efb63,false,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:07Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",B492387E9E4E6AB5,b593642f-115f-40a8-8b64-b4034743baac,false,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:02Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",249217B1BBE1B2B4,33770d53-f5dc-4605-9d6e-9ca64cf5f4b0,false,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:02Z,s3.amazonaws.com,GetBucketLocation,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],9BECFEA86B039563,a722c3f5-99d3-48e5-86d5-7b3513bd9a71,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:02Z,s3.amazonaws.com,CreateBucket,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",AG8V3W2J5N9SEM3Y,d6045f2e-0fd4-496d-9d37-6e9b673d1c69,false,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-22T00:04:02Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-304349872941-c2f38e84""}]",262BD2910775F934,fecba94c-88a0-4247-8633-9a6327005c24,false,AwsApiCall,304349872941,Management
,,2020-12-22T00:00:02Z,s3.amazonaws.com,GetBucketAcl,us-east-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],0HFH8YAQEYCYEX4Y,be1c02ba-3e65-43bb-a7fc-c29f4213a47c,true,AwsApiCall,304349872941,Management
,,2020-12-21T23:59:49Z,s3.amazonaws.com,GetBucketAcl,us-east-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],AA28FB2F485A5C82,2a70dc47-506a-488d-b333-cecf64baa15a,true,AwsApiCall,304349872941,Management
,,2020-12-21T23:59:46Z,s3.amazonaws.com,GetBucketAcl,us-east-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],B0947011F900A8CD,613bbedf-0a65-4ad2-a5d9-70cdf69db170,true,AwsApiCall,304349872941,Management
,,2020-12-21T23:58:04Z,s3.amazonaws.com,GetBucketAcl,us-east-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],BQ5G2R8QAY3W8H8J,9d094fbd-d1df-4f91-91fc-98efaba428af,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:51:18Z,lambda.amazonaws.com,ListFunctions20150331,us-east-1,74.104.150.219,console.amazonaws.com,,[],1c6a0c7c-5f52-4f5c-87ab-76d07be948b7,043e1e7c-3403-4393-847b-374690245564,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:48:46Z,kms.amazonaws.com,ListAliases,us-east-1,74.104.150.219,console.amazonaws.com,,[],5a677b73-b52c-41c5-9ff0-57910336b045,b146e0de-3224-465b-b56b-6e0862c6dcbd,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:48:46Z,kms.amazonaws.com,ListKeys,us-east-1,74.104.150.219,console.amazonaws.com,,[],52c6b733-47cb-40e6-82f2-28fd6d86d730,d0092c0e-a82e-4fc5-a4cd-070926d8346a,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:46:23Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-1,74.104.150.219,console.amazonaws.com,,[],56d8f484-bd57-4399-842c-9716b55a790d,a3388431-4b11-48b5-81ca-13f0aa9f4e8e,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:46:22Z,cloudtrail.amazonaws.com,GetTrailStatus,us-east-1,74.104.150.219,console.amazonaws.com,,[],f51f4be4-602e-4d99-8e60-98d60bf051a8,9f126d73-73a8-484c-860a-4573a5d9fdbb,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:46:22Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,74.104.150.219,console.amazonaws.com,,[],00081b71-fd3c-4b45-b4a0-02f1cb83bd66,9fd16f6f-fc3f-4043-9c6f-3abc8bd62aaf,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:45:22Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,74.104.150.219,console.amazonaws.com,,[],5cfc71b3-f30c-4c21-8a66-b8c52035bf02,2a6cb9e1-1d39-477b-aed6-6c2435fc686e,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:45:22Z,organizations.amazonaws.com,DescribeOrganization,us-east-1,74.104.150.219,console.amazonaws.com,AccessDenied,[],13555d09-492d-4a4f-a588-2afaaaf5a43c,2aaa5ddf-4ca2-4bba-9992-f65f15b5064f,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:45:22Z,cloudtrail.amazonaws.com,GetTrailStatus,us-east-1,74.104.150.219,console.amazonaws.com,,[],5c278581-a3e5-433a-9089-ab33e269e05f,474a47c5-ae54-4387-b741-bf7725d52e1d,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMW2BCFYT5G,2020-12-21T23:45:22Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,74.104.150.219,console.amazonaws.com,AccessDenied,[],005f4929-68b6-45ca-a0e1-cf7cf2374a5a,525b0ae0-f545-4e25-9fc1-a0bf614a5e3c,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:45:22Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,74.104.150.219,console.amazonaws.com,,[],657583f2-2d32-4158-8d5b-3e5409beb3da,6f400182-b5f0-4f8e-a362-2b3f1090bb3c,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:45:22Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,74.104.150.219,console.amazonaws.com,,[],44111027-a41a-467e-b07d-b2842120c9e5,9834f320-9d0d-4e62-9534-2ce1edd76ec2,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:45:20Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,74.104.150.219,console.amazonaws.com,,[],7ca86cb9-2e40-480a-a2db-bbb61c5d7ecb,09e6fcf9-3221-4354-86e8-c86a811c008c,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMWUBKJLKGQ,2020-12-21T23:45:20Z,s3.amazonaws.com,ListBuckets,us-east-1,74.104.150.219,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.914 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],8AF17BC5AB7CA948,3dd3ad71-72d5-4ab4-93d7-c94f41501767,true,AwsApiCall,304349872941,Management
CloudTrail,ASIAUNXFKQMW2BCFYT5G,2020-12-21T23:23:01Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,74.104.150.219,console.amazonaws.com,AccessDenied,[],772ccd3f-2da8-4661-a8c1-1ef7758a992c,e3afe9e3-ddb6-4073-85b4-598e421bb651,true,AwsApiCall,304349872941,Management
CloudTrail,,2020-12-21T23:23:00Z,signin.amazonaws.com,ConsoleLogin,us-east-1,74.104.150.219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",,[],,eea386c4-ea76-4ee3-8f13-c123ad21f4f6,false,AwsConsoleSignIn,304349872941,Management
admin,ASIAUNXFKQMWUHRZUUES,2020-12-21T23:19:53Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,74.104.150.219,console.amazonaws.com,,[],1d6cac9e-ab3c-4ab2-9724-a3a8fcb721c0,e6029455-6fd5-4589-a111-bc1af64f96a1,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWUHRZUUES,2020-12-21T22:50:08Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,74.104.150.219,console.amazonaws.com,,[],efc2912d-d8f0-4ccd-9217-d158620b2109,3c937c15-f144-492f-8d7a-0018cbfd4222,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMWUHRZUUES,2020-12-21T22:45:08Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,74.104.150.219,console.amazonaws.com,,[],d0d363ed-43cd-43c4-b6f8-a0b96e8a9424,e0f64fb1-a110-4e06-9ed2-70c31465fd5e,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:37Z,iam.amazonaws.com,UpdateLoginProfile,us-east-1,74.104.150.219,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",aaaef7c4-6bce-4867-804b-7ad73eaeca0f,437bec3d-38b2-4b57-a7a9-6399729b0cb6,false,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:12Z,iam.amazonaws.com,ListServiceSpecificCredentials,us-east-1,74.104.150.219,console.amazonaws.com,,[],da1ddaa9-e43a-4252-b9c1-5aef15c58efd,2ec1941c-4179-4d53-959d-927b46aaf2e0,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:12Z,iam.amazonaws.com,ListSSHPublicKeys,us-east-1,74.104.150.219,console.amazonaws.com,,[],da9201ad-1ef4-4f18-89e0-1d5ff697fb68,79c33db2-db62-4c83-8a0c-2971c737e548,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:12Z,iam.amazonaws.com,ListServiceSpecificCredentials,us-east-1,74.104.150.219,console.amazonaws.com,,[],d22656dc-ef46-4780-8a2f-ae1c6733ff42,db6328fe-0f1f-4673-9f41-a4df60ce2ae2,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:11Z,iam.amazonaws.com,ListUserTags,us-east-1,74.104.150.219,console.amazonaws.com,,[],5fdb429d-eca9-4aef-807a-235b769c7966,9af35b72-f139-472e-96ca-e0fee7446a9c,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:11Z,iam.amazonaws.com,ListAttachedUserPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],13a0f0e9-c658-4541-806c-920a7f2ec280,a1874b60-3565-4c48-adbe-6d1d17adc993,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:11Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],cd68c989-547d-453d-b784-6ef799ce55fa,ad8eafaf-8c4d-4535-b407-6617f3ff32b5,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:42:11Z,iam.amazonaws.com,GetUser,us-east-1,74.104.150.219,console.amazonaws.com,,[],064cec44-60d0-4323-b5fd-175db09f640d,d0fb4634-17ca-40d7-aa10-7bcda064891b,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:41:56Z,iam.amazonaws.com,UpdateLoginProfile,us-east-1,74.104.150.219,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",25de1e84-e9e0-40ee-a1fc-784da4711b8e,360dee02-331b-47a9-bf95-28e33af82d4e,false,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:41:30Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,74.104.150.219,console.amazonaws.com,,[],73d964de-4f5a-4d57-ba3a-5c2739545ac3,be2c606c-d46f-41df-855c-f441b947c2d2,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:41:30Z,iam.amazonaws.com,UpdateLoginProfile,us-east-1,74.104.150.219,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",8c5887a8-a9a1-48c8-b827-9edcac14f2d3,d901211b-da31-4161-9c8e-180492c713e3,false,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:56Z,iam.amazonaws.com,UpdateLoginProfile,us-east-1,74.104.150.219,console.amazonaws.com,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",03a7d3f1-1f32-4914-8cd4-dd44ce440a66,30d50c6f-4e54-49a7-a047-97d54c74af00,false,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:56Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,74.104.150.219,console.amazonaws.com,,[],306dd6bd-c171-409b-912c-668e67a80eab,c685cfc5-bc95-46cb-b209-bf6f4ba0d3cb,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:37Z,iam.amazonaws.com,ListAccountAliases,us-east-1,74.104.150.219,console.amazonaws.com,,[],87607109-3b23-4218-aa1f-270264b28bc4,0e6a9fe7-6e2d-42c4-860b-4ed04be93b5f,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:37Z,iam.amazonaws.com,ListServiceSpecificCredentials,us-east-1,74.104.150.219,console.amazonaws.com,,[],bb85970b-87de-4b1a-947d-e6165efb6d86,7770996c-84de-4690-b8e9-e6c350daedc5,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:37Z,iam.amazonaws.com,ListSSHPublicKeys,us-east-1,74.104.150.219,console.amazonaws.com,,[],48f1d974-a57d-44e0-a99a-df9d4ee02740,aa92ef54-f446-4405-a97f-a9125e0853fe,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:37Z,iam.amazonaws.com,ListServiceSpecificCredentials,us-east-1,74.104.150.219,console.amazonaws.com,,[],b8b2003a-f9c4-4cca-b9e6-ee6504215ddd,cad66c55-00d0-4781-bf0f-7dc17166a1c9,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:29Z,iam.amazonaws.com,ListAttachedGroupPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],ef8d878c-7b7e-47bc-b4fb-69b3c017bd50,54a0f275-62cf-4341-93f7-d781059a132c,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:29Z,iam.amazonaws.com,ListUserTags,us-east-1,74.104.150.219,console.amazonaws.com,,[],3085140f-be7a-4927-9fca-2f4a3b610977,c869c13a-fd2c-4906-9a81-1dd2b1aa3757,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:29Z,iam.amazonaws.com,GetUser,us-east-1,74.104.150.219,console.amazonaws.com,,[],e6be871c-cef4-4e1c-9a7f-25924cc6837d,c9f974ab-5a79-46eb-8541-a7f46cc77117,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:29Z,iam.amazonaws.com,ListAttachedUserPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],0ae8c4ee-b2df-4295-85f8-2d6b25dd976f,da1463c0-59cb-427c-b20a-9848a5e3f3aa,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:09Z,iam.amazonaws.com,ListPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],c037fed2-60fb-4d8c-8483-64cdf85932df,1a3d66e0-7a61-4fa0-bb9a-238feeb47a27,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:09Z,iam.amazonaws.com,ListPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],5e0d2bd0-d333-4ac3-a322-e66febf8f4eb,21dcc3c4-9990-4f29-b835-cb4aba59c8c2,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:09Z,iam.amazonaws.com,ListPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],d1d4c02b-1eeb-4a35-b8c0-da54133da364,4cb0908f-58fe-4875-be2e-a6f2cd66aa17,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:08Z,iam.amazonaws.com,GetAccountPasswordPolicy,us-east-1,74.104.150.219,console.amazonaws.com,,[],4029e1e3-9bcb-42a5-9fa7-8dd184fda9cf,03af657b-d14a-471c-a563-c7a57e22164c,true,AwsApiCall,304349872941,Management
admin,ASIAUNXFKQMW4MWRI57T,2020-12-21T22:40:08Z,iam.amazonaws.com,ListPolicies,us-east-1,74.104.150.219,console.amazonaws.com,,[],faea4671-b804-42c0-8709-83f8dc74a0f2,0fed40c0-f772-46cc-93b2-8b4107390b2d,true,AwsApiCall,304349872941,Management
